lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania,nombre_normalizado,telefono_normalizado,email_normalizado,ciudad_normalizada,canal_normalizado,estado_normalizado,fecha_registro_normalizada,fecha_primer_contacto_normalizada,modelo_texto_normalizado,source_row_number,motorcycle_sku,model_match_confidence,model_match_method,customer_key,customer_id,is_duplicate,duplicate_group_id,duplicate_confidence,duplicate_reason,precio_lista,initial_payment,payment_method,intent,main_objection,requested_appointment,requested_quote
LD-00715,09/09/2026 07:59,Formulario Web,EMP-02,PV-009,Estefanía Restrepo Bedoya,+57 312 2281291,estefania.restrepo6@outlook.com,SANTA MARTA,bajaj pulsar rs 200,Cotización enviada,10-09-2026,Remate Modelos 2025,estefania restrepo bedoya,573122281291,estefania.restrepo6@outlook.com,santa marta,formulario web,cotizacion enviada,2026-09-09 07:59:00,2026-09-10 00:00:00,bajaj pulsar rs 200,715,SKU-010,100.0,fuzzy,phone:573122281291,9dfb3fbc-9341-549b-8f33-2bccd4eef8bd,True,9dfb3fbc-9341-549b-8f33-2bccd4eef8bd,1.0,same_phone_or_email,15490000.0,,credito,baja,precio,False,True
LD-00716,19-08-2026,Meta Ads,EMP-01,PV-003,SEBASTIÁN PÉREZ CORREA,314 185 4139,,bello,Honda CB 190R,Contactado,2026-08-19T22:05:00,Prima Extra,sebastian perez correa,573141854139,,bello,meta ads,contactado,2026-08-19 00:00:00,2026-08-19 22:05:00,honda cb 190r,716,SKU-003,100.0,fuzzy,phone:573141854139,0396d574-1e88-5dfa-ad2f-a3fd4047e1e9,False,,1.0,,13990000.0,,,,,False,False
LD-00717,04/08/2026 14:09,WhatsApp,EMP-01,PV-004,  Liliana Mosquera Arias  ,3184347019,liliana.mosquera26@outlook.com,Rionegro,Bajaj Pulsar NS 160,Cotización enviada,,Feria de Motos 2026,liliana mosquera arias,573184347019,liliana.mosquera26@outlook.com,rionegro,whatsapp,cotizacion enviada,2026-08-04 14:09:00,,bajaj pulsar ns 160,717,SKU-009,100.0,fuzzy,phone:573184347019,ff07798a-a00a-5362-a7a6-56f89dfc936a,False,,1.0,,11290000.0,,,,,False,False
LD-00718,2026-09-07 09:38:00,Meta Ads,EMP-03,PV-015,YESENIA RAMÍREZ HERNÁNDEZ, 3215149133 ,,SOACHA,Honda Dio 110,Descartado,2026-09-07 11:38:00,Remate Modelos 2025,yesenia ramirez hernandez,573215149133,,soacha,meta ads,descartado,2026-09-07 09:38:00,2026-09-07 11:38:00,honda dio 110,718,SKU-005,100.0,fuzzy,phone:573215149133,b537059e-e9df-5694-97ce-663a8ea57dd3,False,,1.0,,6890000.0,6290000.0,credito,,cuota,False,True
LD-00719,07/08/2026 04:37,WHATSAPP,EMP-02,PV-008,Óscar David Agudelo Torres,3139088431,,,AKT  Evo RS 150,En proceso,08/08/2026 10:37,Agosto Cero Cuotas,oscar david agudelo torres,573139088431,,,whatsapp,en proceso,2026-08-07 04:37:00,2026-08-08 10:37:00,akt evo rs 150,719,SKU-020,100.0,fuzzy,phone:573139088431,d0af133c-4f52-57cc-99f3-2e160af1c869,False,,1.0,,7190000.0,,,,,False,False
LD-00720,2026-08-29 22:58:00,Meta Ads,EMP-03,PV-012,Marcela Restrepo Vargas,300 501 5843,,BOGOTA,Bajaj Boxer CT 100,SIN GESTION,,Agosto Cero Cuotas,marcela restrepo vargas,573005015843,,bogota,meta ads,sin gestion,2026-08-29 22:58:00,,bajaj boxer ct 100,720,SKU-007,100.0,fuzzy,phone:573005015843,101a84be-407b-51bc-8dfa-1355e2338d86,False,,1.0,,5790000.0,,,,,False,False
LD-00721,2026-09-05 21:19:00,Meta Ads,EMP-01,PV-001,Héctor Ospina Giraldo,+57 300 3752560,hector.ospina70@yahoo.es,Medellín,Suzuki Best 125,no contesta,08-09-2026,Prima Extra,hector ospina giraldo,573003752560,hector.ospina70@yahoo.es,medellin,meta ads,no contesta,2026-09-05 21:19:00,2026-09-08 00:00:00,suzuki best 125,721,SKU-016,100.0,fuzzy,phone:573003752560,1de252dd-52a2-585b-9b53-0ce75212b882,False,,1.0,,6590000.0,,,,,False,False
LD-00722,14/08/2026 15:02,WhatsApp,EMP-03,PV-013,KATHERINE RODRÍGUEZ SALAZAR,573042810960,,Bogota,suzuki v-strom 250,No contesta,2026-08-15T15:02:00,Retoma tu moto,katherine rodriguez salazar,573042810960,,bogota,whatsapp,no contesta,2026-08-14 15:02:00,2026-08-15 15:02:00,suzuki v-strom 250,722,SKU-015,100.0,fuzzy,phone:573042810960,4346721a-6674-5376-b0bd-e2d5597f54be,False,,1.0,,21900000.0,,,,,False,False
LD-00723,05/08/2026 14:44,WhatsApp,EMP-03,PV-013,Angie Paola Zapata Gómez,(302) 933-3246,,Bogotá,Hnda XR 150L,Sin gestión,,Agosto Cero Cuotas,angie paola zapata gomez,573029333246,,bogota,whatsapp,sin gestion,2026-08-05 14:44:00,,hnda xr 150l,723,SKU-002,100.0,fuzzy,phone:573029333246,6da5e2e1-7fac-584d-a1de-38f95ca940f6,False,,1.0,,11490000.0,,,,,False,False
LD-00724,27/08/2026 19:26,WhatsApp,EMP-03,PV-015,CLAUDIA PATRICIA ARIAS FRANCO,3006998457,,SOACHA,Hero  Dash 110,Sin gestión,,,claudia patricia arias franco,573006998457,,soacha,whatsapp,sin gestion,2026-08-27 19:26:00,,hero dash 110,724,SKU-024,100.0,fuzzy,phone:573006998457,b6d4137b-81dc-5027-954f-33021be37703,False,,1.0,,6290000.0,,,,,False,False
LD-00725,11-08-2026,Meta Ads,EMP-02,PV-008,Camilo Pérez Torres,305 275 0249,camilo.perez27@yahoo.es,Cartagena,Bajaj Pulsar NS 160,No contesta,11/08/2026 23:44,Prima Extra,camilo perez torres,573052750249,camilo.perez27@yahoo.es,cartagena,meta ads,no contesta,2026-08-11 00:00:00,2026-08-11 23:44:00,bajaj pulsar ns 160,725,SKU-009,100.0,fuzzy,phone:573052750249,f0bad3b6-c0ba-5664-a30d-c34fd1de32d3,False,,1.0,,11290000.0,,,,,False,False
LD-00726,2026-08-21 15:10:00,WhatsApp,EMP-03,PV-011,Erika Castaño Pérez,305 436 9682,erika.castano54@gmail.com,Bogotá,Suzuki V-Strom 250,No contesta,,Prima Extra,erika castano perez,573054369682,erika.castano54@gmail.com,bogota,whatsapp,no contesta,2026-08-21 15:10:00,,suzuki v-strom 250,726,SKU-015,100.0,fuzzy,phone:573054369682,a8fe527a-393e-5b63-9ce2-8ed3e91f2b4f,False,,1.0,,21900000.0,,,,,False,False
LD-00727,22-08-2026,WhatsApp,EMP-02,PV-009,Yesenia Betancur Bedoya,3044274114,yesenia.betancur65@outlook.com,SANTA MARTA,suzuki best 125,Cotización enviada,08/23/2026 18:54,,yesenia betancur bedoya,573044274114,yesenia.betancur65@outlook.com,santa marta,whatsapp,cotizacion enviada,2026-08-22 00:00:00,2026-08-23 18:54:00,suzuki best 125,727,SKU-016,100.0,fuzzy,phone:573044274114,cb9db634-ee6b-5a26-8768-61e21947db71,False,,1.0,,6590000.0,,,,,False,False
LD-00728,31/08/2026 09:42,WhatsApp,EMP-01,PV-005,Brayan Restrepo Pérez,314-538-1017,,Medellin,Hero Dash 110 2026,Sin gestión,,,brayan restrepo perez,573145381017,,medellin,whatsapp,sin gestion,2026-08-31 09:42:00,,hero dash 110 2026,728,SKU-024,100.0,fuzzy,phone:573145381017,1361ee24-98d8-5951-a90b-3dddf584364e,False,,1.0,,6290000.0,,credito,media,soat,False,False
LD-00729,2026-09-08 03:50:00,Formulario Web,EMP-02,PV-008,  Nelson Londoño Muñoz  , 3501054780 ,,CARTAGENA,AKT Dynamic R3 125,Sin gestión,,,nelson londono munoz,573501054780,,cartagena,formulario web,sin gestion,2026-09-08 03:50:00,,akt dynamic r3 125,729,SKU-018,100.0,fuzzy,phone:573501054780,b2bab87f-9398-5ca2-9fc4-f4f01f8e0ff3,False,,1.0,,5590000.0,,credito,baja,precio,False,True
LD-00730,2026-08-30 11:26:00,Meta Ads,EMP-02,PV-008,Adriana Gómez,(350) 887-6769,adriana.gomez83@hotmail.com,Cartagena,Boxer CT 100,No contesta,2026-08-30T17:26:00,Prima Extra,adriana gomez,573508876769,adriana.gomez83@hotmail.com,cartagena,meta ads,no contesta,2026-08-30 11:26:00,2026-08-30 17:26:00,boxer ct 100,730,SKU-007,100.0,exact,phone:573508876769,2c3611dd-a464-5fee-a352-46f97699b46d,True,2c3611dd-a464-5fee-a352-46f97699b46d,1.0,same_phone_or_email,5790000.0,,,,,False,False
LD-00731,08/23/2026 05:50,WhatsApp,EMP-03,PV-014,Fabián Bedoya Mosquera, 3519120764 ,fabian.bedoya10@outlook.com,BOGOTA,TTR 200,Sin gestión,,Prima Extra,fabian bedoya mosquera,573519120764,fabian.bedoya10@outlook.com,bogota,whatsapp,sin gestion,2026-08-23 05:50:00,,ttr 200,731,SKU-019,100.0,exact,phone:573519120764,f0e0f633-e9d9-5b5f-9f29-bc1fe86b219d,False,,1.0,,9890000.0,5790000.0,credito,media,cuota,False,True
LD-00732,12-08-2026,Formulario Web,EMP-03,PV-012,  Wilmar Gómez Torres  ,3205370489,,Bogotá D.C.,BAJAJ PULSAR NS 125,Contactado,15/08/2026 04:18,,wilmar gomez torres,573205370489,,bogota,formulario web,contactado,2026-08-12 00:00:00,2026-08-15 04:18:00,bajaj pulsar ns 125,732,SKU-008,100.0,fuzzy,phone:573205370489,7208be31-e6a0-5914-a057-fbbf6b0336e3,False,,1.0,,8990000.0,,,,,False,False
LD-00733,08/05/2026 08:14,Formulario Web,EMP-01,PV-002,Freddy Ospina Arias,304 787 4597,,Itagui,Honda Dio 110,sin gestion,,Retoma tu moto,freddy ospina arias,573047874597,,itagui,formulario web,sin gestion,2026-05-08 08:14:00,,honda dio 110,733,SKU-005,100.0,fuzzy,phone:573047874597,033d8a1e-d592-5350-8805-41fad4e9db48,False,,1.0,,6890000.0,6890000.0,credito,,cuota,False,True
LD-00734,09/09/2026 14:50,Formulario Web,EMP-02,PV-007,Yuliana Cardona Valencia,351-697-3266,yuliana.cardona72@gmail.com,SOLEDAD,Hunk 160R,Sin gestión,,Remate Modelos 2025,yuliana cardona valencia,573516973266,yuliana.cardona72@gmail.com,soledad,formulario web,sin gestion,2026-09-09 14:50:00,,hunk 160r,734,SKU-022,100.0,exact,phone:573516973266,d8c9fba1-39e6-517f-9897-db9b365eaa66,False,,1.0,,10490000.0,7490000.0,credito,,cuota,False,True
LD-00735,29/08/2026 21:38,WHATSAPP,EMP-01,PV-003,Freddy Quintero Salazar,316 416 6582,freddy.quintero46@gmail.com,bello,Honda  XR 150L,Sin gestión,,Remate Modelos 2025,freddy quintero salazar,573164166582,freddy.quintero46@gmail.com,bello,whatsapp,sin gestion,2026-08-29 21:38:00,,honda xr 150l,735,SKU-002,100.0,fuzzy,phone:573164166582,f2bece42-cdd2-5c79-9a01-94445841ce5f,False,,1.0,,11490000.0,6990000.0,credito,,cuota,False,True
LD-00736,31/08/2026 20:21,Formulario Web,EMP-01,PV-001,Estefanía Valencia Restrepo,311-811-0844,,medellin,AKT TTR 200,Cotización enviada,2026-09-03 20:21:00,Prima Extra,estefania valencia restrepo,573118110844,,medellin,formulario web,cotizacion enviada,2026-08-31 20:21:00,2026-09-03 20:21:00,akt ttr 200,736,SKU-019,100.0,fuzzy,phone:573118110844,ad723bb7-40e4-503e-938b-a12741ac9f9d,False,,1.0,,9890000.0,6890000.0,credito,media,soat,False,False
LD-00737,08/02/2026 16:50,WhatsApp,EMP-03,PV-011,NELSON GIRALDO PÉREZ,+57 313 7718909,nelson.giraldo37@yahoo.es,Bogotá D.C.,,Cotización enviada,03/08/2026 16:50,Retoma tu moto,nelson giraldo perez,573137718909,nelson.giraldo37@yahoo.es,bogota,whatsapp,cotizacion enviada,2026-02-08 16:50:00,2026-08-03 16:50:00,,737,,0.0,none,phone:573137718909,81fb2e23-e56d-5f90-9892-9027bffd416a,False,,1.0,,,,,,,False,False
LD-00738,26/08/2026 08:51,WHATSAPP,EMP-02,PV-007,LUISA VALENCIA MARÍN,573211246707,luisa.valencia97@gmail.com,SOLEDAD,Hero Eco Deluxe 100 2026,sin gestion,,Prima Extra,luisa valencia marin,573211246707,luisa.valencia97@gmail.com,soledad,whatsapp,sin gestion,2026-08-26 08:51:00,,hero eco deluxe 100 2026,738,SKU-021,100.0,fuzzy,phone:573211246707,6c522eff-cace-50f7-ac73-92d1ddacbafc,False,,1.0,,4990000.0,,,,,False,False
LD-00739,2026-08-30 20:14:00,whatsapp,EMP-02,PV-008,  Brayan Londoño Quintero  ,573140141348,brayan.londono35@hotmail.com,Cartagena de Indias,AKT Dynamic R3 125,Descartado,31/08/2026 20:14,Agosto Cero Cuotas,brayan londono quintero,573140141348,brayan.londono35@hotmail.com,cartagena de indias,whatsapp,descartado,2026-08-30 20:14:00,2026-08-31 20:14:00,akt dynamic r3 125,739,SKU-018,100.0,fuzzy,phone:573140141348,a449d5d3-95fa-5c5a-b52f-a93d6a50df99,False,,1.0,,5590000.0,,,,,False,False
LD-00740,2026-08-11 09:55:00,Meta Ads,EMP-03,PV-015,Erika Osorio Escobar, 3168299364 ,,SOACHA,Suzuki Gixxer 150,Contactado,12/08/2026 03:55,Prima Extra,erika osorio escobar,573168299364,,soacha,meta ads,contactado,2026-08-11 09:55:00,2026-08-12 03:55:00,suzuki gixxer 150,740,SKU-014,100.0,fuzzy,phone:573168299364,a398b666-4467-5c29-be48-0439b97c10b6,True,a398b666-4467-5c29-be48-0439b97c10b6,1.0,same_phone_or_email,11990000.0,7490000.0,credito,media,soat,False,False
LD-00741,04-08-2026,WhatsApp,EMP-03,PV-011,Julián Restrepo Betancur,322 150 5420,julian.restrepo12@gmail.com,bogotá,Bajaj Pulsar NS 125,Sin gestión,,Feria de Motos 2026,julian restrepo betancur,573221505420,julian.restrepo12@gmail.com,bogota,whatsapp,sin gestion,2026-08-04 00:00:00,,bajaj pulsar ns 125,741,SKU-008,100.0,fuzzy,phone:573221505420,4bbf25dd-76d5-5717-8dff-c7705d312624,False,,1.0,,8990000.0,,,,,False,False
LD-00742,2026-08-10 15:38:00,WhatsApp,EMP-01,PV-001,  Alexander Mosquera Giraldo  ,573182978207,alexander.mosquera9@yahoo.es,Medellin,Suzuki GN 125,Descartado,11/08/2026 09:38,Retoma tu moto,alexander mosquera giraldo,573182978207,alexander.mosquera9@yahoo.es,medellin,whatsapp,descartado,2026-08-10 15:38:00,2026-08-11 09:38:00,suzuki gn 125,742,SKU-013,100.0,fuzzy,phone:573182978207,9a4a9e27-1eff-5a6b-a0c8-554f714c28bc,True,9a4a9e27-1eff-5a6b-a0c8-554f714c28bc,1.0,same_phone_or_email,7490000.0,6590000.0,credito,media,soat,False,False
LD-00743,2026-08-24 14:14:00,WhatsApp,EMP-01,PV-003,  Fabián Ramírez Salazar  ,323 241 2298,fabian.ramirez53@outlook.com,Bello,Bajaj Discover 125,Descartado,2026-08-24 16:14:00,,fabian ramirez salazar,573232412298,fabian.ramirez53@outlook.com,bello,whatsapp,descartado,2026-08-24 14:14:00,2026-08-24 16:14:00,bajaj discover 125,743,SKU-012,100.0,fuzzy,phone:573232412298,f0d37276-e9af-59b2-b31d-1536045547a1,False,,1.0,,6990000.0,24900000.0,credito,media,cuota,False,True
LD-00744,2026-08-10 14:35:00,FORMULARIO WEB,EMP-03,PV-011,Mónica Torres Arias,(320) 044-3193,,BOGOTA,GN 125,SIN GESTION,,Retoma tu moto,monica torres arias,573200443193,,bogota,formulario web,sin gestion,2026-08-10 14:35:00,,gn 125,744,SKU-013,100.0,exact,phone:573200443193,8037d351-a332-56b6-8346-5578705662d2,False,,1.0,,7490000.0,,,,,False,False
LD-00745,2026-08-08 13:17:00,WhatsApp,EMP-02,PV-008,SANDRA MILENA MOSQUERA HERRERA,573511635855,,CARTAGENA,Bajaj Pulsar NS 125,Cotización enviada,2026-08-08T15:17:00,,sandra milena mosquera herrera,573511635855,,cartagena,whatsapp,cotizacion enviada,2026-08-08 13:17:00,2026-08-08 15:17:00,bajaj pulsar ns 125,745,SKU-008,100.0,fuzzy,phone:573511635855,8596ecaf-effe-557f-afce-c211a82143b7,False,,1.0,,8990000.0,,,,,False,False
LD-00746,2026-08-02 02:55:00,Meta Ads,EMP-03,PV-015,Fabián Osorio Arias,323-426-6022,,SOACHA,bajaj discover 125,Sin gestión,,,fabian osorio arias,573234266022,,soacha,meta ads,sin gestion,2026-08-02 02:55:00,,bajaj discover 125,746,SKU-012,100.0,fuzzy,phone:573234266022,7188c4f9-52ba-5168-9ab7-e2b401248d75,False,,1.0,,6990000.0,,,,,False,False
LD-00747,08/10/2026 12:42,WhatsApp,EMP-01,PV-005,Sandra Milena Betancur Cardona,3509955591,sandra.betancur40@yahoo.es,medellin,,sin gestion,,Prima Extra,sandra milena betancur cardona,573509955591,sandra.betancur40@yahoo.es,medellin,whatsapp,sin gestion,2026-10-08 12:42:00,,,747,,0.0,none,phone:573509955591,318efd30-cf14-52a0-b74f-60d4910dbafb,False,,1.0,,,,,,,False,False
LD-00748,2026-08-26 00:41:00,WhatsApp,EMP-03,PV-011,Jorge Iván Salazar Ramírez,+57 301 4852240,,,,Contactado,2026-08-26 18:41:00,Prima Extra,jorge ivan salazar ramirez,573014852240,,,whatsapp,contactado,2026-08-26 00:41:00,2026-08-26 18:41:00,,748,,0.0,none,phone:573014852240,5b88476c-6622-59bd-ae7a-dc20eb11e220,False,,1.0,,,,,,,False,False
LD-00749,2026-08-17 08:18:00,WhatsApp,EMP-03,PV-013,  Jorge Iván Quintero Agudelo  ,316 062 6914,,Bogota,HERO ECO DELUXE 100,En proceso,18/08/2026 08:18,Retoma tu moto,jorge ivan quintero agudelo,573160626914,,bogota,whatsapp,en proceso,2026-08-17 08:18:00,2026-08-18 08:18:00,hero eco deluxe 100,749,SKU-021,100.0,fuzzy,phone:573160626914,01d0808f-eb58-59bd-88e4-1bb65a9cbbbc,False,,1.0,,4990000.0,22900000.0,credito,,cuota,False,True
LD-00750,15/08/2026 20:00,WhatsApp,EMP-03,PV-015,NELSON ESCOBAR CARDONA, 3048824330 ,nelson.escobar26@hotmail.com,SOACHA,V-Strom 250,SIN GESTION,,Retoma tu moto,nelson escobar cardona,573048824330,nelson.escobar26@hotmail.com,soacha,whatsapp,sin gestion,2026-08-15 20:00:00,,v-strom 250,750,SKU-015,100.0,exact,phone:573048824330,6c951f70-547c-5cff-9f11-ed5614caf5c0,False,,1.0,,21900000.0,,,,,False,False
LD-00751,10/08/2026 01:29,WhatsApp,EMP-02,PV-006,  Camilo Ramírez Valencia  ,3121554059,camilo.ramirez81@gmail.com,barranquilla,Hero Dash,SIN GESTION,,Agosto Cero Cuotas,camilo ramirez valencia,573121554059,camilo.ramirez81@gmail.com,barranquilla,whatsapp,sin gestion,2026-08-10 01:29:00,,hero dash,751,,66.66666666666666,unmatched,phone:573121554059,0bdc9133-a483-52f8-8522-cce91635d7fd,False,,1.0,,,15490000.0,credito,media,cuota,False,True
LD-00752,2026-08-13T23:43:00,meta ads,EMP-01,PV-001,Katherine Gómez Torres,3513425954,katherine.gomez81@hotmail.com,Medellín,Suzuki Best 125,Contactado,16/08/2026 23:43,Feria de Motos 2026,katherine gomez torres,573513425954,katherine.gomez81@hotmail.com,medellin,meta ads,contactado,2026-08-13 23:43:00,2026-08-16 23:43:00,suzuki best 125,752,SKU-016,100.0,fuzzy,phone:573513425954,88b256bc-4755-580f-8514-c9b52069e61b,False,,1.0,,6590000.0,,,,,False,False
LD-00753,15-08-2026,WhatsApp,EMP-03,PV-012,Óscar David Vargas Pérez,3513680668,,Bogota,hero hunk 160r,Descartado,2026-08-17 01:15:00,Feria de Motos 2026,oscar david vargas perez,573513680668,,bogota,whatsapp,descartado,2026-08-15 00:00:00,2026-08-17 01:15:00,hero hunk 160r,753,SKU-022,100.0,fuzzy,phone:573513680668,8c5213fa-ef9d-5d76-add6-97c9feb60abe,False,,1.0,,10490000.0,,,,,False,False
LD-00754,2026-08-07 20:20:00,WhatsApp,EMP-01,PV-001,Angie Paola Betancur Rodríguez,302-136-8697,,Medellín ,Hero Eco Deluxe 100,En proceso,08/08/2026 02:20,Remate Modelos 2025,angie paola betancur rodriguez,573021368697,,medellin,whatsapp,en proceso,2026-08-07 20:20:00,2026-08-08 02:20:00,hero eco deluxe 100,754,SKU-021,100.0,fuzzy,phone:573021368697,a3bef48f-5f3e-5852-aca0-68d0cdbfa18d,False,,1.0,,4990000.0,13990000.0,credito,,soat,False,False
LD-00755,2026-08-18 22:32:00,WhatsApp,EMP-01,PV-004,  Mónica Pérez Franco  ,3135735661,monica.perez6@yahoo.es,Rio Negro,Honda Navi,No contesta,19/08/2026 02:32,Retoma tu moto,monica perez franco,573135735661,monica.perez6@yahoo.es,rio negro,whatsapp,no contesta,2026-08-18 22:32:00,2026-08-19 02:32:00,honda navi,755,SKU-004,100.0,fuzzy,phone:573135735661,c9d79f2d-050d-5e39-bc67-560c26fd45f0,True,c9d79f2d-050d-5e39-bc67-560c26fd45f0,1.0,same_phone_or_email,7290000.0,,,,,False,False
LD-00756,09-08-2026,WHATSAPP,EMP-02,PV-007,Luisa Mosquera Bedoya,314 584 9180,,Soledad,Dash 110,Contactado,10-08-2026,Retoma tu moto,luisa mosquera bedoya,573145849180,,soledad,whatsapp,contactado,2026-08-09 00:00:00,2026-08-10 00:00:00,dash 110,756,SKU-024,100.0,exact,phone:573145849180,14acde88-f883-529d-b98c-27742ea351b8,False,,1.0,,6290000.0,,,,,False,False
LD-00757,08-08-2026,WhatsApp,EMP-01,PV-003,Jhon Jairo Arias Arias,3143398692,jhon.arias39@hotmail.com,bello,Dominar 400,No contesta,09/08/2026 23:47,Retoma tu moto,jhon jairo arias arias,573143398692,jhon.arias39@hotmail.com,bello,whatsapp,no contesta,2026-08-08 00:00:00,2026-08-09 23:47:00,dominar 400,757,SKU-011,100.0,exact,phone:573143398692,6374c18b-797b-583a-9720-192029c752b8,True,6374c18b-797b-583a-9720-192029c752b8,1.0,same_phone_or_email,24900000.0,,,,,False,False
LD-00758,19/08/2026 22:51,WhatsApp,EMP-01,PV-001,  Jhon Jairo Restrepo Ospina  ,3510143318,jhon.restrepo95@hotmail.com,Medellín,Suzuki,sin gestion,,Feria de Motos 2026,jhon jairo restrepo ospina,573510143318,jhon.restrepo95@hotmail.com,medellin,whatsapp,sin gestion,2026-08-19 22:51:00,,suzuki,758,,26.66666666666667,unmatched,phone:573510143318,88ca072a-8c59-574f-94c9-80626ff19220,False,,1.0,,,,,,,False,False
LD-00759,2026-09-04T00:03:00,Meta Ads,EMP-03,PV-011,Nelson Rodríguez Castaño,3120324065,nelson.rodriguez14@outlook.com,BOGOTA,BAJAJ DISCOVER 125,En proceso,,,nelson rodriguez castano,573120324065,nelson.rodriguez14@outlook.com,bogota,meta ads,en proceso,2026-09-04 00:03:00,,bajaj discover 125,759,SKU-012,100.0,fuzzy,phone:573120324065,c1f7a6f2-5956-52da-b68f-bdf7ef2bc2ae,True,c1f7a6f2-5956-52da-b68f-bdf7ef2bc2ae,1.0,same_phone_or_email,6990000.0,11290000.0,credito,,soat,False,False
LD-00760,2026-09-01T03:54:00,WhatsApp,EMP-02,PV-006,  Freddy Herrera Bedoya  ,3205827190,freddy.herrera36@hotmail.com,B/quilla,,En proceso,09/01/2026 05:54,Agosto Cero Cuotas,freddy herrera bedoya,573205827190,freddy.herrera36@hotmail.com,b/quilla,whatsapp,en proceso,2026-09-01 03:54:00,2026-01-09 05:54:00,,760,,0.0,none,phone:573205827190,0e73ab93-89dc-551f-ad2e-a798e1fd94d1,False,,1.0,,,,,,,False,False
LD-00761,2026-09-07 01:56:00,WhatsApp,EMP-03,PV-014,Adriana Salazar Rodríguez,321-079-3506,adriana.salazar57@hotmail.com,Bogotá,HONDA XR 150L,Descartado,,Remate Modelos 2025,adriana salazar rodriguez,573210793506,adriana.salazar57@hotmail.com,bogota,whatsapp,descartado,2026-09-07 01:56:00,,honda xr 150l,761,SKU-002,100.0,fuzzy,phone:573210793506,3db40758-5d5e-583b-9676-e63cfcf65585,False,,1.0,,11490000.0,,,,,False,False
LD-00762,09/06/2026 13:32,WhatsApp,EMP-01,PV-005,Nelson Castaño Pérez,3051782293,nelson.castano20@yahoo.es,Medellin,TTR 200,Cotización enviada,09/07/2026 13:32,,nelson castano perez,573051782293,nelson.castano20@yahoo.es,medellin,whatsapp,cotizacion enviada,2026-06-09 13:32:00,2026-07-09 13:32:00,ttr 200,762,SKU-019,100.0,exact,phone:573051782293,76091f34-6b6f-5742-a844-5ba3fb6ce1bf,False,,1.0,,9890000.0,11290000.0,credito,,soat,False,False
LD-00763,2026-08-17 06:25:00,Meta Ads,EMP-01,PV-003,Adriana Rodríguez Vargas,3059920816,adriana.rodriguez39@hotmail.com,Bello,Hero,Contactado,,Agosto Cero Cuotas,adriana rodriguez vargas,573059920816,adriana.rodriguez39@hotmail.com,bello,meta ads,contactado,2026-08-17 06:25:00,,hero,763,,28.57142857142857,unmatched,phone:573059920816,584ec82e-40fb-5049-bda6-9e1de79d6177,False,,1.0,,,,,,,False,False
LD-00764,2026-08-06T01:11:00,WhatsApp,EMP-01,PV-005,Luisa Quintero Giraldo,3015409384,luisa.quintero47@hotmail.com,,Hero Xpulse 200,Descartado,2026-08-06 05:11:00,,luisa quintero giraldo,573015409384,luisa.quintero47@hotmail.com,,whatsapp,descartado,2026-08-06 01:11:00,2026-08-06 05:11:00,hero xpulse 200,764,SKU-023,100.0,fuzzy,phone:573015409384,2c615e07-b386-59cc-a771-3b428fe81907,False,,1.0,,14990000.0,,credito,baja,precio,False,True
LD-00765,08/20/2026 16:30,WhatsApp,EMP-03,PV-011,Vanessa Pérez Castaño,+57 320 3215784,vanessa.perez54@gmail.com,Bogota DC,Honda CB 190R,contactado,2026-08-21 16:30:00,Feria de Motos 2026,vanessa perez castano,573203215784,vanessa.perez54@gmail.com,bogota dc,whatsapp,contactado,2026-08-20 16:30:00,2026-08-21 16:30:00,honda cb 190r,765,SKU-003,100.0,fuzzy,phone:573203215784,8c422cde-a50f-5548-acc1-829c9b75d3c2,False,,1.0,,13990000.0,24900000.0,credito,media,cuota,False,True
LD-00766,07/09/2026 12:52,WhatsApp,EMP-03,PV-013,Erika Jiménez Agudelo,3227874706,,Bogota,AKT EVO RS 150,Cotización enviada,2026-09-07 14:52:00,,erika jimenez agudelo,573227874706,,bogota,whatsapp,cotizacion enviada,2026-09-07 12:52:00,2026-09-07 14:52:00,akt evo rs 150,766,SKU-020,100.0,fuzzy,phone:573227874706,dcb5ff53-3c6f-59b9-8200-b076830a6a60,False,,1.0,,7190000.0,,,,,False,False
LD-00767,03-09-2026,WhatsApp,EMP-03,PV-013,Claudia Patricia Quintero Vargas,311-529-1155,,Bogotá,Honda,Contactado,2026-09-05 07:14:00,,claudia patricia quintero vargas,573115291155,,bogota,whatsapp,contactado,2026-09-03 00:00:00,2026-09-05 07:14:00,honda,767,,44.44444444444444,unmatched,phone:573115291155,eaef94d8-b500-5fb5-a315-c965c2431c41,False,,1.0,,,24900000.0,credito,,soat,False,False
LD-00768,2026-09-05 17:05:00,WhatsApp,EMP-03,PV-012,Wilmar Giraldo Salazar,(317) 041-7915,wilmar.giraldo37@outlook.com,Bogotá D.C.,Hero Eco Deluxe 100,En proceso,05/09/2026 19:05,Prima Extra,wilmar giraldo salazar,573170417915,wilmar.giraldo37@outlook.com,bogota,whatsapp,en proceso,2026-09-05 17:05:00,2026-09-05 19:05:00,hero eco deluxe 100,768,SKU-021,100.0,fuzzy,phone:573170417915,fb4e96b1-e4bb-55b7-a541-27a7b8406cb2,False,,1.0,,4990000.0,,,,,False,False
